time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2021-01-15,1168.53,1256.98,1069.42,1231.62,1944038.84,2302781118.96,force_direct,
2021-01-16,1227.83,1298.0,1151.77,1168.53,1575384.44,1927453174.61,force_direct,
2021-01-17,1232.45,1269.02,1165.0,1227.83,1317285.01,1606424364.5,force_direct,
2021-01-18,1258.45,1260.75,1182.58,1232.45,998050.11,1223628040.74,force_direct,
2021-01-19,1365.36,1438.3,1251.49,1258.45,2278852.56,3120980923.93,force_direct,
2021-01-20,1376.99,1407.93,1235.42,1365.36,2219137.62,2931656296.46,force_direct,
2021-01-21,1110.96,1390.0,1086.0,1376.99,2310208.57,2857288905.58,force_direct,
2021-01-22,1232.62,1273.79,1042.31,1110.96,2020593.22,2360267831.32,force_direct,
2021-01-23,1233.6,1272.44,1195.9,1232.62,1009545.08,1250575691.76,force_direct,
2021-01-24,1392.51,1398.83,1220.0,1233.6,1510879.54,1996765627.54,force_direct,
2021-01-25,1317.88,1475.0,1293.69,1392.51,1885441.31,2644267236.89,force_direct,
2021-01-26,1365.97,1378.49,1244.56,1317.88,1682923.66,2216751668.39,force_direct,
2021-01-27,1239.03,1373.9,1207.0,1365.97,2009772.08,2554649901.07,force_direct,
2021-01-28,1329.69,1360.0,1217.23,1239.03,1365269.72,1790490878.19,force_direct,
2021-01-29,1379.5,1436.9,1285.35,1329.69,2253963.19,3077996801.23,force_direct,
2021-01-30,1378.05,1406.0,1326.41,1379.5,1040042.24,1414231402.55,force_direct,
2021-01-31,1312.55,1380.74,1281.12,1378.05,958704.86,1276842259.97,force_direct,
2021-02-01,1374.17,1377.99,1269.99,1312.55,1096397.92,1449463766.72,force_direct,
2021-02-02,1511.87,1547.9,1360.28,1374.17,1944228.0,2821617332.4,force_direct,
2021-02-03,1664.49,1669.35,1508.39,1511.87,1535869.89,2418887041.59,force_direct,
2021-02-04,1595.67,1695.2,1554.44,1664.49,1646502.33,2693099602.27,force_direct,
2021-02-05,1719.19,1760.49,1591.0,1595.67,1194123.3,2011685911.16,force_direct,
2021-02-06,1676.35,1743.67,1642.94,1719.19,1149808.33,1940057857.94,force_direct,
2021-02-07,1611.62,1693.0,1490.46,1676.35,1281734.87,2044371589.02,force_direct,
2021-02-08,1750.15,1775.57,1563.89,1611.62,1339777.1,2255426926.02,force_direct,
2021-02-09,1769.13,1821.88,1708.49,1750.15,1185071.9,2080818891.7,force_direct,
2021-02-10,1740.78,1837.86,1680.0,1769.13,1219932.25,2149076144.41,force_direct,
2021-02-11,1785.62,1819.0,1703.44,1740.78,735079.83,1301681871.56,force_direct,
2021-02-12,1840.26,1864.88,1739.88,1785.62,909600.21,1635426867.77,force_direct,
2021-02-13,1814.96,1871.72,1765.0,1840.26,767589.07,1395594093.28,force_direct,
2021-02-14,1800.42,1850.0,1784.11,1814.96,675261.78,1230043295.03,force_direct,
2021-02-15,1779.25,1835.72,1655.67,1800.42,1053474.58,1860338371.89,force_direct,
2021-02-16,1781.99,1827.28,1724.0,1779.25,817493.48,1455884891.92,force_direct,
2021-02-17,1849.88,1855.0,1733.01,1781.99,795711.63,1437546812.97,force_direct,
2021-02-18,1939.61,1950.5,1849.69,1849.88,937227.1,1787383532.1,force_direct,
2021-02-19,1955.0,1972.82,1891.0,1939.61,793404.41,1533991632.13,force_direct,
2021-02-20,1913.0,2042.34,1803.14,1955.0,1261315.81,2493836246.49,force_direct,
2021-02-21,1933.53,1976.31,1883.01,1913.0,756568.2,1467970937.29,force_direct,
2021-02-22,1777.58,1936.29,1551.0,1933.53,1807244.98,3200483176.98,force_direct,
2021-02-23,1577.89,1782.39,1355.0,1777.58,2547837.82,3931407907.54,force_direct,
2021-02-24,1623.39,1712.7,1500.2,1577.89,1384388.82,2261264845.46,force_direct,
2021-02-25,1481.75,1671.59,1459.16,1623.39,1032670.79,1650582276.87,force_direct,
2021-02-26,1444.59,1562.25,1400.0,1481.75,1355973.29,2004016547.11,force_direct,
2021-02-27,1458.13,1529.0,1425.0,1444.59,927423.05,1375946816.33,force_direct,
2021-02-28,1419.18,1468.75,1293.18,1458.13,1410207.56,1929140046.64,force_direct,
2021-03-01,1569.86,1572.0,1409.91,1419.18,1094695.18,1642627276.31,force_direct,
2021-03-02,1486.78,1602.9,1455.52,1569.86,1061142.39,1627312282.62,force_direct,
2021-03-03,1567.69,1656.94,1475.47,1486.78,1054846.31,1676300215.05,force_direct,
2021-03-04,1539.23,1624.87,1506.36,1567.69,946365.67,1476463517.99,force_direct,
2021-03-05,1528.31,1548.96,1441.66,1539.23,910786.29,1355798089.27,force_direct,
2021-03-06,1650.35,1671.58,1513.03,1528.31,1013300.94,1611851701.82,force_direct,
2021-03-07,1726.16,1734.16,1630.35,1650.35,848470.78,1414988218.19,force_direct,
2021-03-08,1833.18,1843.59,1664.96,1726.16,1149711.4,1995142128.65,force_direct,
2021-03-09,1870.51,1870.77,1798.2,1833.18,857229.48,1570286249.45,force_direct,
2021-03-10,1795.12,1877.69,1757.0,1870.51,937230.63,1706230875.27,force_direct,
2021-03-11,1825.78,1846.7,1725.0,1795.12,909011.5,1627027458.09,force_direct,
2021-03-12,1766.1,1841.88,1719.72,1825.78,869564.64,1542873062.42,force_direct,
2021-03-13,1922.35,1944.3,1727.75,1766.1,926283.23,1718553131.96,force_direct,
2021-03-14,1848.1,1933.1,1836.0,1922.35,637963.64,1200354205.6,force_direct,
2021-03-15,1793.48,1891.76,1730.0,1848.1,1025326.8,1842608872.76,force_direct,
2021-03-16,1805.12,1819.5,1711.68,1793.48,764993.4,1360127229.79,force_direct,
2021-03-17,1823.58,1838.88,1741.18,1805.12,658349.45,1177718486.97,force_direct,
2021-03-18,1776.08,1850.0,1759.04,1823.58,603721.61,1092346826.55,force_direct,
2021-03-19,1809.1,1840.61,1733.47,1776.08,500258.43,901801564.2,force_direct,
2021-03-20,1806.1,1868.83,1800.86,1809.1,451556.11,828404987.65,force_direct,
2021-03-21,1782.98,1817.16,1747.0,1806.1,465953.99,830951276.51,force_direct,
2021-03-22,1680.97,1807.51,1655.15,1782.98,582727.49,1019780398.78,force_direct,
2021-03-23,1668.08,1721.17,1650.0,1680.97,577214.0,975522491.06,force_direct,
2021-03-24,1581.84,1740.86,1536.92,1668.08,753834.52,1251031751.16,force_direct,
2021-03-25,1585.74,1622.0,1549.4,1581.84,701697.0,1115502879.63,force_direct,
2021-03-26,1698.84,1699.93,1585.74,1585.74,515470.93,844707873.91,force_direct,
2021-03-27,1712.63,1732.67,1666.41,1698.84,443845.5,753555521.64,force_direct,
2021-03-28,1687.01,1725.66,1661.4,1712.63,348895.51,592836644.6,force_direct,
2021-03-29,1816.74,1841.0,1677.85,1687.01,647724.46,1148231088.81,force_direct,
2021-03-30,1840.46,1859.13,1786.3,1816.74,568842.01,1039262033.39,force_direct,
2021-03-31,1919.37,1947.29,1768.15,1840.46,746995.86,1387448329.86,force_direct,
2021-04-01,1968.05,1984.77,1885.02,1919.37,741585.07,1438751530.79,force_direct,
2021-04-02,2133.69,2146.0,1948.48,1968.05,846197.93,1719752062.51,force_direct,
2021-04-03,2008.52,2138.12,1996.3,2133.69,770176.32,1601516390.6,force_direct,
2021-04-04,2075.69,2091.83,1975.24,2008.52,514345.77,1050448906.44,force_direct,
2021-04-05,2107.38,2130.64,2002.15,2075.69,684923.61,1419084945.81,force_direct,
2021-04-06,2112.21,2151.0,2044.65,2107.38,673386.06,1420490813.04,force_direct,
2021-04-07,1963.47,2129.01,1930.01,2112.21,892984.9,1798606574.05,force_direct,
2021-04-08,2080.46,2084.61,1947.35,1963.47,501356.0,1015796231.01,force_direct,
2021-04-09,2066.87,2100.0,2047.57,2080.46,426387.44,885134116.02,force_direct,
2021-04-10,2133.49,2200.0,2058.0,2066.87,655458.21,1405364881.86,force_direct,
2021-04-11,2151.36,2165.02,2113.4,2133.49,392265.51,839653140.94,force_direct,
2021-04-12,2137.69,2203.46,2102.0,2151.36,579093.36,1244982956.77,force_direct,
2021-04-13,2299.19,2318.0,2135.53,2137.69,782608.62,1745821661.49,force_direct,
2021-04-14,2432.6,2447.29,2281.33,2299.19,972931.61,2294753430.63,force_direct,
2021-04-15,2514.04,2543.47,2400.0,2432.6,681950.97,1680063463.6,force_direct,
2021-04-16,2422.67,2548.29,2300.0,2514.04,999163.75,2418566593.05,force_direct,
2021-04-17,2317.6,2495.0,2310.0,2422.67,624232.26,1504895144.91,force_direct,
2021-04-18,2235.64,2340.0,1946.8,2317.6,1475383.69,3190809322.51,force_direct,
2021-04-19,2161.12,2300.0,2080.0,2235.64,820592.27,1800575928.11,force_direct,
2021-04-20,2330.03,2346.62,2055.0,2161.12,992240.81,2181209665.23,force_direct,
2021-04-21,2357.06,2469.54,2235.16,2330.03,1177885.86,2771995884.03,force_direct,
2021-04-22,2397.94,2644.47,2303.44,2357.06,2220753.1,5508778905.79,force_direct,
2021-04-23,2367.39,2442.89,2107.0,2397.94,2532242.44,5719925451.74,force_direct,
2021-04-24,2213.35,2368.74,2154.8,2367.39,997688.95,2246912953.27,force_direct,
2021-04-25,2320.49,2356.64,2168.0,2213.35,857517.38,1948978895.47,force_direct,
2021-04-26,2532.6,2542.8,2303.64,2320.49,1076469.01,2652330344.66,force_direct,
2021-04-27,2666.13,2680.0,2480.29,2532.6,771728.46,1995139023.61,force_direct,
2021-04-28,2748.24,2760.0,2559.44,2666.13,999383.19,2673547154.2,force_direct,
2021-04-29,2757.04,2798.0,2668.0,2748.24,863890.01,2366133509.26,force_direct,
2021-04-30,2772.42,2798.3,2723.09,2757.04,695339.2,1917297701.1,force_direct,
2021-05-01,2944.77,2954.28,2743.41,2772.42,690260.08,1979833188.06,force_direct,
2021-05-02,2949.56,2985.0,2852.26,2944.77,571982.54,1672310882.25,force_direct,
2021-05-03,3431.04,3454.0,2949.32,2949.56,1329088.06,4243786480.42,force_direct,
2021-05-04,3239.01,3527.0,3160.0,3431.04,1826039.39,6103102520.72,force_direct,
2021-05-05,3524.26,3549.34,3200.23,3239.01,1174816.74,3955994776.9,force_direct,
2021-05-06,3489.73,3605.4,3376.47,3524.26,920592.58,3213427394.77,force_direct,
2021-05-07,3479.53,3587.0,3353.23,3489.73,760544.65,2641740668.47,force_direct,
2021-05-08,3910.26,3958.33,3449.27,3479.53,1130467.55,4170897763.92,force_direct,
2021-05-09,3923.95,3983.65,3726.08,3910.26,1000401.01,3885039042.66,force_direct,
2021-05-10,3945.88,4208.0,3650.0,3923.95,1505897.93,6079977785.41,force_direct,
2021-05-11,4173.45,4180.22,3771.64,3945.88,1095927.1,4350260231.58,force_direct,
2021-05-12,3823.21,4372.72,3701.58,4173.45,1601842.74,6673102683.97,force_direct,
2021-05-13,3717.91,4034.77,3500.0,3823.21,2068708.17,7846531159.42,force_direct,
2021-05-14,4075.01,4173.28,3691.35,3717.91,1153390.43,4569415542.25,force_direct,
2021-05-15,3646.68,4134.05,3632.0,4075.01,1039174.88,4030586492.96,force_direct,
2021-05-16,3582.1,3879.0,3343.06,3646.68,1324065.66,4788918304.5,force_direct,
2021-05-17,3282.51,3587.06,3102.0,3582.1,1904012.44,6401071580.73,force_direct,
2021-05-18,3375.07,3565.71,3240.0,3282.51,1287110.84,4392873871.83,force_direct,
2021-05-19,2438.92,3441.73,1888.0,3375.07,4309836.32,11641524166.97,force_direct,
2021-05-20,2768.62,2990.05,2155.0,2438.92,2942777.93,7750201898.66,force_direct,
2021-05-21,2430.98,2938.54,2101.0,2768.62,2727031.94,6898701128.84,force_direct,
2021-05-22,2294.87,2485.0,2145.0,2430.98,1684318.01,3934313840.47,force_direct,
2021-05-23,2096.39,2381.57,1728.74,2294.87,2914548.73,5907260139.53,force_direct,
2021-05-24,2648.43,2675.0,2079.94,2096.39,2186632.92,5180244966.72,force_direct,
2021-05-25,2705.11,2750.0,2378.54,2648.43,2115349.5,5442737549.4,force_direct,
2021-05-26,2884.94,2910.0,2643.0,2705.11,1583799.59,4416389128.58,force_direct,
2021-05-27,2742.23,2889.74,2633.68,2884.94,1099029.91,3033719144.34,force_direct,
2021-05-28,2412.1,2762.45,2327.38,2742.23,1554584.61,3934662309.05,force_direct,
2021-05-29,2278.74,2574.27,2204.1,2412.1,1379427.19,3288804154.83,force_direct,
2021-05-30,2385.98,2476.42,2180.53,2278.74,1151113.2,2726606138.63,force_direct,
2021-05-31,2706.15,2720.0,2271.44,2385.98,1307958.04,3277131772.13,force_direct,
2021-06-01,2634.57,2740.0,2523.74,2706.15,1179577.11,3081355010.96,force_direct,
2021-06-02,2706.22,2802.99,2550.0,2634.57,970070.54,2616566301.63,force_direct,
2021-06-03,2857.25,2891.95,2662.4,2706.22,1024290.89,2874856613.49,force_direct,
2021-06-04,2689.51,2860.0,2552.0,2857.25,1188314.11,3175186750.49,force_direct,
2021-06-05,2627.73,2816.87,2552.23,2689.51,961824.12,2575726370.43,force_direct,
2021-06-06,2711.92,2745.0,2614.0,2627.73,673792.69,1814112037.54,force_direct,
2021-06-07,2592.05,2847.55,2570.0,2711.92,1152128.08,3149245176.91,force_direct,
2021-06-08,2507.23,2620.99,2304.91,2592.05,1693747.43,4201646662.88,force_direct,
2021-06-09,2610.18,2626.63,2405.28,2507.23,1276718.24,3223323188.07,force_direct,
2021-06-10,2471.09,2624.46,2425.11,2610.18,741237.5,1874571746.43,force_direct,
2021-06-11,2354.01,2497.99,2321.37,2471.09,587364.27,1424975261.81,force_direct,
2021-06-12,2370.74,2454.53,2256.22,2354.01,767439.5,1807036944.0,force_direct,
2021-06-13,2509.33,2548.41,2308.41,2370.74,715948.76,1724097564.34,force_direct,
2021-06-14,2580.77,2609.17,2461.0,2509.33,684183.56,1730260219.13,force_direct,
2021-06-15,2543.54,2640.0,2507.7,2580.77,599826.65,1548303436.06,force_direct,
2021-06-16,2367.89,2556.19,2351.18,2543.54,624741.78,1533734359.41,force_direct,
2021-06-17,2373.28,2460.5,2306.0,2367.89,560667.59,1338389545.0,force_direct,
2021-06-18,2234.09,2378.0,2139.0,2373.28,778905.2,1758827532.89,force_direct,
2021-06-19,2164.67,2278.82,2161.67,2234.09,496872.25,1104923869.42,force_direct,
2021-06-20,2243.47,2280.01,2040.68,2164.67,743883.65,1599009750.53,force_direct,
2021-06-21,1885.49,2260.16,1865.54,2243.47,1629819.67,3252129521.68,force_direct,
2021-06-22,1879.28,1998.0,1700.48,1885.49,1695338.08,3158928001.13,force_direct,
2021-06-23,1968.14,2045.0,1821.95,1879.28,918612.3,1817518228.91,force_direct,
2021-06-24,1989.52,2036.61,1884.79,1968.14,701231.67,1377799766.5,force_direct,
2021-06-25,1808.82,2019.99,1791.22,1989.52,858808.55,1612556879.11,force_direct,
2021-06-26,1829.64,1852.8,1717.32,1808.82,832315.15,1478550576.57,force_direct,
2021-06-27,1982.28,1984.5,1804.26,1829.64,696055.79,1299521992.07,force_direct,
2021-06-28,2084.41,2145.0,1960.52,1982.28,1044244.68,2138998047.88,force_direct,
2021-06-29,2165.33,2245.0,2073.57,2084.41,831257.23,1804733069.98,force_direct,
2021-06-30,2275.68,2287.78,2087.99,2165.33,910583.6,1973676680.87,force_direct,
2021-07-01,2106.41,2275.93,2073.12,2275.68,787865.25,1688043308.13,force_direct,
2021-07-02,2154.13,2160.0,2018.5,2106.41,672282.37,1397269246.26,force_direct,
2021-07-03,2226.99,2240.0,2112.01,2154.13,569264.8,1248888441.25,force_direct,
2021-07-04,2322.69,2389.93,2189.58,2226.99,590656.25,1365904900.35,force_direct,
2021-07-05,2196.53,2324.64,2157.32,2322.69,781806.32,1753862827.38,force_direct,
2021-07-06,2322.5,2350.0,2193.0,2196.53,785330.17,1803108194.47,force_direct,
2021-07-07,2316.57,2409.0,2291.9,2322.5,666501.36,1570553094.64,force_direct,
2021-07-08,2116.33,2325.6,2084.79,2316.57,880265.04,1926184139.31,force_direct,
2021-07-09,2146.99,2189.4,2046.51,2116.33,738611.36,1568646237.31,force_direct,
2021-07-10,2110.69,2194.82,2074.16,2146.99,499071.86,1058023794.51,force_direct,
2021-07-11,2140.45,2174.0,2081.02,2110.69,342294.4,727911535.27,force_direct,
2021-07-12,2031.58,2167.83,2006.68,2140.45,540630.11,1126108847.37,force_direct,
2021-07-13,1940.15,2047.35,1918.0,2031.58,647388.25,1287490852.46,force_direct,
2021-07-14,1994.58,2019.18,1865.0,1940.15,690505.61,1342931974.35,force_direct,
2021-07-15,1919.51,2042.88,1881.0,1994.58,645271.33,1251834409.94,force_direct,
2021-07-16,1876.26,1965.0,1850.0,1919.51,577068.9,1097832472.32,force_direct,
2021-07-17,1899.59,1919.19,1844.45,1876.26,430300.52,810628641.26,force_direct,
2021-07-18,1891.64,1993.79,1877.1,1899.59,534837.64,1038104997.52,force_direct,
2021-07-19,1818.73,1919.0,1805.0,1891.64,547419.94,1011627398.92,force_direct,
2021-07-20,1786.03,1841.34,1706.0,1818.73,786257.27,1386498470.34,force_direct,
2021-07-21,1995.5,2035.23,1747.55,1786.03,1115949.82,2138345813.79,force_direct,
2021-07-22,2024.56,2046.0,1947.62,1995.5,768854.37,1536669128.52,force_direct,
2021-07-23,2124.25,2130.9,1993.22,2024.56,708160.91,1455496732.05,force_direct,
2021-07-24,2184.75,2199.5,2105.58,2124.25,633075.19,1360667031.98,force_direct,
2021-07-25,2189.79,2197.41,2105.93,2184.75,535630.27,1154562327.65,force_direct,
2021-07-26,2228.08,2433.65,2171.57,2189.79,1393738.16,3222622416.26,force_direct,
2021-07-27,2299.49,2319.26,2150.5,2228.08,906359.23,2025582065.41,force_direct,
2021-07-28,2300.9,2345.0,2243.15,2299.49,718202.58,1649860557.29,force_direct,
2021-07-29,2382.92,2400.0,2266.12,2300.9,499364.83,1157988358.95,force_direct,
2021-07-30,2461.81,2471.7,2315.92,2382.92,762577.29,1824191451.56,force_direct,
2021-07-31,2531.05,2553.86,2420.68,2461.81,507601.05,1253810139.14,force_direct,
2021-08-01,2555.69,2697.61,2511.24,2531.05,853495.94,2217485596.78,force_direct,
2021-08-02,2606.93,2666.0,2507.0,2555.69,726701.85,1887684672.47,force_direct,
2021-08-03,2509.04,2632.44,2442.32,2606.93,792960.84,1986976146.0,force_direct,
2021-08-04,2724.78,2772.71,2457.68,2509.04,954590.75,2498364633.89,force_direct,
2021-08-05,2826.99,2843.98,2529.91,2724.78,1307720.21,3553456266.77,force_direct,
2021-08-06,2891.58,2946.75,2720.06,2826.99,825399.49,2334160884.12,force_direct,
2021-08-07,3160.31,3171.0,2865.5,2891.58,1205277.1,3673732670.31,force_direct,
2021-08-08,3011.85,3189.99,2949.03,3160.31,966349.71,2979960615.13,force_direct,
2021-08-09,3160.52,3186.0,2893.23,3011.85,1129584.62,3453771928.07,force_direct,
2021-08-10,3141.66,3233.0,3051.22,3160.52,880675.74,2763516346.67,force_direct,
2021-08-11,3160.5,3274.0,3120.27,3141.66,732546.6,2351996141.8,force_direct,
2021-08-12,3045.96,3239.0,2979.29,3160.5,737628.46,2283938414.77,force_direct,
2021-08-13,3322.32,3327.83,3033.8,3045.96,579333.4,1867199038.71,force_direct,
2021-08-14,3263.16,3330.98,3200.0,3322.32,486102.54,1587713825.68,force_direct,
2021-08-15,3307.09,3320.0,3111.13,3263.16,565579.68,1813755247.62,force_direct,
2021-08-16,3146.53,3335.0,3135.22,3307.09,635667.05,2062860388.4,force_direct,
2021-08-17,3011.72,3290.0,2991.89,3146.53,804996.07,2535149204.54,force_direct,
2021-08-18,3014.55,3125.81,2950.0,3011.72,625103.26,1902429362.96,force_direct,
2021-08-19,3184.12,3188.0,2958.33,3014.55,634769.92,1931520693.61,force_direct,
2021-08-20,3284.82,3300.0,3177.16,3184.12,558127.46,1809283029.22,force_direct,
2021-08-21,3223.43,3309.16,3207.0,3284.82,421156.09,1375973641.16,force_direct,
2021-08-22,3238.0,3272.0,3126.42,3223.43,406479.08,1304347038.57,force_direct,
2021-08-23,3321.28,3377.89,3230.02,3238.0,602103.45,2000534992.15,force_direct,
2021-08-24,3170.62,3357.85,3147.31,3321.28,540480.08,1758604481.6,force_direct,
2021-08-25,3226.87,3248.0,3080.0,3170.62,483697.69,1534476278.26,force_direct,
2021-08-26,3093.2,3250.0,3053.3,3226.87,442298.47,1382397989.45,force_direct,
2021-08-27,3273.45,3280.0,3060.18,3093.2,451027.81,1434311977.25,force_direct,
2021-08-28,3244.48,3287.0,3210.31,3273.45,262360.35,850631439.05,force_direct,
2021-08-29,3223.47,3285.0,3152.34,3244.48,335806.78,1078681950.9,force_direct,
2021-08-30,3229.64,3347.95,3143.0,3223.47,625347.28,2027490192.49,force_direct,
2021-08-31,3429.2,3476.0,3188.77,3229.64,863071.13,2895209449.71,force_direct,
2021-09-01,3826.82,3842.0,3382.22,3429.2,845759.96,3038498667.86,force_direct,
2021-09-02,3785.82,3836.8,3717.04,3826.82,525165.8,1981758437.09,force_direct,
2021-09-03,3938.11,4027.88,3705.05,3785.82,655903.76,2557662974.33,force_direct,
2021-09-04,3885.52,3970.0,3832.5,3938.11,364478.12,1422981232.23,force_direct,
2021-09-05,3950.29,3980.0,3830.0,3885.52,365759.86,1432553302.48,force_direct,
2021-09-06,3926.77,3970.0,3864.3,3950.29,397768.58,1562560096.38,force_direct,
2021-09-07,3434.57,3947.15,3005.0,3926.77,1203536.0,4298119218.29,force_direct,
2021-09-08,3499.0,3560.0,3215.16,3434.57,780611.77,2665272033.98,force_direct,
2021-09-09,3424.93,3567.06,3390.4,3499.0,628553.88,2194182935.34,force_direct,
2021-09-10,3208.86,3514.11,3150.0,3424.93,633026.27,2107283581.31,force_direct,
2021-09-11,3267.21,3348.37,3200.0,3208.86,413524.18,1355587141.45,force_direct,
2021-09-12,3404.21,3474.16,3231.1,3267.21,408858.96,1379322044.7,force_direct,
2021-09-13,3285.35,3430.3,3108.49,3404.21,647855.72,2103663103.06,force_direct,
2021-09-14,3434.37,3437.05,3269.95,3285.35,373634.9,1249733657.13,force_direct,
2021-09-15,3613.55,3616.16,3357.78,3434.37,428507.53,1486156273.79,force_direct,
2021-09-16,3567.98,3676.28,3481.14,3613.55,467985.49,1680487713.23,force_direct,
2021-09-17,3399.81,3594.17,3350.07,3567.98,398888.37,1383268101.52,force_direct,
2021-09-18,3435.64,3541.96,3368.88,3399.81,315162.76,1090387917.43,force_direct,
2021-09-19,3328.62,3456.53,3277.74,3435.64,312948.0,1052980779.85,force_direct,
2021-09-20,2977.28,3347.82,2913.39,3328.62,917939.58,2834781758.9,force_direct,
2021-09-21,2765.9,3105.83,2652.0,2977.28,971519.89,2827179157.44,force_direct,
2021-09-22,3076.92,3088.88,2737.54,2765.9,677457.65,1993084668.61,force_direct,
2021-09-23,3152.5,3174.5,3033.85,3076.92,459293.89,1428616217.72,force_direct,
2021-09-24,2928.53,3158.52,2733.0,3152.5,932090.89,2715718192.37,force_direct,
2021-09-25,2921.73,2967.52,2801.57,2928.53,491974.02,1428143403.48,force_direct,
2021-09-26,3059.37,3115.51,2738.17,2921.73,703594.48,2062409598.9,force_direct,
2021-09-27,2925.59,3164.94,2922.71,3059.37,510130.73,1564096695.37,force_direct,
2021-09-28,2804.91,2970.82,2789.0,2925.59,511325.46,1477983245.67,force_direct,
2021-09-29,2850.45,2950.0,2782.0,2804.91,411305.09,1180681056.16,force_direct,
2021-09-30,3000.61,3048.42,2837.19,2850.45,506896.76,1514341937.31,force_direct,
2021-10-01,3309.91,3330.0,2969.07,3000.61,648714.62,2063112280.67,force_direct,
2021-10-02,3387.76,3469.0,3257.0,3309.91,422551.18,1417055615.82,force_direct,
2021-10-03,3417.73,3488.0,3342.51,3387.76,360586.89,1231536168.32,force_direct,
2021-10-04,3386.31,3437.19,3270.0,3417.73,485204.64,1631562261.56,force_direct,
2021-10-05,3515.27,3545.0,3363.78,3386.31,393900.88,1355905889.61,force_direct,
2021-10-06,3574.89,3632.11,3342.0,3515.27,618265.54,2172519696.57,force_direct,
2021-10-07,3587.47,3653.98,3470.8,3574.89,486102.36,1736906584.28,force_direct,
2021-10-08,3563.13,3695.0,3532.0,3587.47,403597.14,1455713871.29,force_direct,
2021-10-09,3574.82,3635.0,3538.07,3563.13,361906.75,1299757023.5,force_direct,
2021-10-10,3414.22,3604.0,3405.0,3574.82,580223.63,2049128230.36,force_direct,
2021-10-11,3542.12,3623.8,3371.0,3414.22,493521.88,1743391083.66,force_direct,
2021-10-12,3491.46,3547.11,3403.21,3542.12,409377.19,1425455761.41,force_direct,
2021-10-13,3607.42,3613.0,3412.7,3491.46,393463.12,1376610269.51,force_direct,
2021-10-14,3790.82,3824.0,3586.04,3607.42,481894.15,1792792932.93,force_direct,
2021-10-15,3868.99,3907.77,3734.1,3790.82,504321.73,1924965953.85,force_direct,
2021-10-16,3829.96,3971.0,3803.56,3868.99,373727.85,1452752901.39,force_direct,
2021-10-17,3846.85,3919.19,3640.0,3829.96,368898.98,1406207658.84,force_direct,
2021-10-18,3744.96,3893.14,3676.0,3846.85,401819.97,1520728621.31,force_direct,
2021-10-19,3877.03,3886.89,3732.0,3744.96,341268.37,1300066269.93,force_direct,
2021-10-20,4161.15,4169.0,3828.05,3877.03,537383.1,2149449047.37,force_direct,
2021-10-21,4052.99,4375.0,4013.13,4161.15,798566.56,3335123441.0,force_direct,
2021-10-22,3972.2,4167.41,3888.0,4052.99,463222.54,1872218697.86,force_direct,
2021-10-23,4167.12,4172.0,3937.51,3972.2,326576.96,1323345505.76,force_direct,
2021-10-24,4082.33,4186.57,3961.5,4167.12,350115.84,1421627004.34,force_direct,
2021-10-25,4220.37,4236.0,4067.71,4082.33,347438.65,1445430078.54,force_direct,
2021-10-26,4131.52,4297.0,4090.21,4220.37,414498.16,1739912498.47,force_direct,
2021-10-27,3922.0,4307.0,3909.0,4131.52,704604.25,2874313313.4,force_direct,
2021-10-28,4286.02,4295.0,3890.17,3922.0,626378.51,2587268364.28,force_direct,
2021-10-29,4418.89,4460.47,4265.97,4286.02,559231.08,2440933126.05,force_direct,
2021-10-30,4322.68,4434.06,4232.2,4418.89,340223.07,1469664811.94,force_direct,
2021-10-31,4287.21,4399.14,4164.35,4322.68,412856.29,1764886607.69,force_direct,
2021-11-01,4319.43,4386.58,4146.3,4287.21,417620.71,1794319887.3,force_direct,
2021-11-02,4589.89,4599.6,4284.43,4319.43,468184.79,2083371519.79,force_direct,
2021-11-03,4603.35,4665.87,4455.0,4589.89,448658.35,2051737308.01,force_direct,
2021-11-04,4532.32,4606.65,4420.08,4603.35,368218.26,1663942873.79,force_direct,
2021-11-05,4474.24,4570.05,4438.8,4532.32,305651.72,1375503505.23,force_direct,
2021-11-06,4518.0,4530.0,4326.17,4474.24,322154.1,1429791261.32,force_direct,
2021-11-07,4612.59,4637.98,4502.37,4518.0,243596.6,1115635571.36,force_direct,
2021-11-08,4807.98,4822.97,4612.0,4612.59,391102.32,1850800839.71,force_direct,
2021-11-09,4732.33,4838.28,4713.89,4807.98,311267.58,1489567265.68,force_direct,
2021-11-10,4628.78,4868.0,4461.93,4732.33,553596.99,2600175501.16,force_direct,
2021-11-11,4719.0,4779.0,4576.47,4628.78,303688.98,1425610198.74,force_direct,
2021-11-12,4665.46,4809.71,4507.85,4719.0,461580.04,2146130116.87,force_direct,
2021-11-13,4644.28,4707.6,4584.08,4665.46,220720.66,1026142451.55,force_direct,
2021-11-14,4626.5,4696.05,4514.12,4644.28,245309.07,1126786539.41,force_direct,
2021-11-15,4563.78,4772.01,4540.0,4626.5,375421.66,1752738875.79,force_direct,
2021-11-16,4209.76,4563.78,4103.0,4563.78,735857.06,3163788841.07,force_direct,
2021-11-17,4287.8,4299.91,4063.48,4209.76,472852.18,1980248927.71,force_direct,
2021-11-18,3996.9,4344.81,3956.44,4287.8,576945.18,2387588164.85,force_direct,
